ref,name,type,category_slugs,primary_pincode,description_en,description_ta,description_hi,address,state,district,pincode,lat,lng,coverage_pincodes,vertical_slug,product_name,specs_json,product_category,milk_type,fat_percent,pack_size,price_display
,Thendral Rathinapuri Cooperative Dairy,vendor,cooperative;dairy,641018,A dairy cooperative society at Rathinapuri pooling milk from member farmers and supplying nearby areas.,Rathinapuri பகுதியில் உறுப்பினர் விவசாயிகளிடமிருந்து பாலை ஒன்றிணைத்து அருகிலுள்ள பகுதிகளுக்கு வழங்கும் பால் கூட்டுறவு சங்கம்.,Rathinapuri में सदस्य किसानों से दूध जुटाकर आसपास के इलाकों को आपूर्ति करने वाली डेयरी सहकारी समिति।,"Bharathiar Road, Rathinapuri",,,641018,,,641018;641035;641001,milk,Cooperative Toned Milk,,milk,toned,3.0,500ml,₹28/500ml
,Sri Velan Kuniyamuthur Milk Sangam,vendor,cooperative;dairy,641021,Sri Velan Kuniyamuthur Milk Sangam runs a village milk cooperative in Kuniyamuthur handling daily milk collection and distribution.,Kuniyamuthur பகுதியில் தினசரி பால் சேகரிப்பு மற்றும் விநியோகத்தை கையாளும் கிராம பால் கூட்டுறவு சங்கம்.,Kuniyamuthur में रोज़ दूध संग्रह और वितरण संभालने वाली गाँव की दूध सहकारी समिति।,"Perur Main Road, Kuniyamuthur",,,641021,,,641021;641001,milk,Cooperative Cow Milk,,milk,cow,4.0,500ml,₹32/500ml
,Kongu Ukkadam Milk Producers Cooperative Society,vendor,cooperative;dairy,641025,Kongu Ukkadam Milk Producers Cooperative Society is a milk producers cooperative society in Ukkadam collecting milk from local dairy farmers.,Ukkadam பகுதியில் உள்ளூர் பால் விவசாயிகளிடமிருந்து பாலை சேகரிக்கும் பால் உற்பத்தியாளர் கூட்டுறவு சங்கம்.,Ukkadam में स्थानीय डेयरी किसानों से दूध एकत्र करने वाली दूध उत्पादक सहकारी समिति।,"Kamarajar Road, Ukkadam",,,641025,,,641025;641041;641001,,,,,,,,
,Nallur Podanur Cooperative Dairy,vendor,cooperative;dairy,641035,A dairy cooperative society at Podanur pooling milk from member farmers and supplying nearby areas.,Podanur பகுதியில் உறுப்பினர் விவசாயிகளிடமிருந்து பாலை ஒன்றிணைத்து அருகிலுள்ள பகுதிகளுக்கு வழங்கும் பால் கூட்டுறவு சங்கம்.,Podanur में सदस्य किसानों से दूध जुटाकर आसपास के इलाकों को आपूर्ति करने वाली डेयरी सहकारी समिति।,"Sanganoor Road, Podanur",,,641035,,,641035,,,,,,,,
,Ponni Kavundampalayam Milk Sangam,vendor,cooperative;dairy,641037,Ponni Kavundampalayam Milk Sangam runs a village milk cooperative in Kavundampalayam handling daily milk collection and distribution.,Kavundampalayam பகுதியில் தினசரி பால் சேகரிப்பு மற்றும் விநியோகத்தை கையாளும் கிராம பால் கூட்டுறவு சங்கம்.,Kavundampalayam में रोज़ दूध संग्रह और वितरण संभालने वाली गाँव की दूध सहकारी समिति।,"Vilankurichi Road, Kavundampalayam",,,641037,,,641037;641046;641001,,,,,,,,
,Kovai Ghee House,shop,dairy;shop,641001,"Kovai Ghee House is a single-product ghee house at Town Hall, Coimbatore, hand-churning traditional cow ghee in small batches.",கோயம்புத்தூர் டவுன் ஹால் பகுதியில் பாரம்பரிய முறையில் சிறிய அளவில் கடைந்து தயாரிக்கப்படும் பசு நெய் மட்டும் விற்கும் கடை.,कोयंबटूर के टाउन हॉल में पारंपरिक तरीके से छोटे बैच में बना गाय का घी ही बेचने वाली दुकान।,"Oppanakara Street, Town Hall",,,641001,,,641001,milk,Kovai Hand-Churned Cow Ghee,,ghee,,,500ml,₹340/500ml
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Oppanakara Street, Town Hall",,,641001,,,641001,milk,Dairy Mart Fresh Cow Milk,,milk,cow,4.0,500ml,₹34/500ml
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Raja Street, Ram Nagar",,,641002,,,641002;641001,milk,Dairy Mart Cow Ghee,,ghee,,,500ml,₹310/500ml
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Kalingarayan Street, R.S. Puram",,,641004,,,641004;641001,milk,Dairy Mart Fresh Paneer,,paneer,,,,₹90/200g
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Variety Hall Road, Singanallur",,,641005,,,641005;641001,milk,Dairy Mart Instant Milk Powder,,milk-powder,,,,₹250/500g
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Nehru Street, Ramanathapuram",,,641006,,,641006;641001,milk,Dairy Mart Set Yogurt,,yogurt,,,,₹25/100g
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Bazaar Street, Uppilipalayam",,,641007,,,641007;641001,milk,Dairy Mart Sweet Lassi,,lassi,,,250ml,₹25/250ml
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Sastri Road, Gandhipuram",,,641009,,,641009;641001,milk,Dairy Mart Thick Curd,,curd,,,,₹32/500g
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Ranganathan Street, Ganapathy",,,641011,,,641011;641001,milk,Dairy Mart Spiced Buttermilk,,buttermilk,,,,₹15/200ml
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Kumaran Road, Peelamedu",,,641012,,,641012;641001,milk,Dairy Mart Cheese Block,,cheese,,,,₹130/200g
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Kalidas Road, Ondipudur",,,641015,,,641015;641001,milk,Dairy Mart Table Butter,,butter,,,,₹56/100g
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Vysial Street, Rathinapuri",,,641018,,,641018;641001,milk,Dairy Mart Fresh Cream,,cream,,,250ml,₹80/250ml
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Sukrawarpet Road, Kuniyamuthur",,,641021,,,641021;641001,milk,Dairy Mart Khoa,,khoa,,,,₹115/250g
cbedairymart,Coimbatore Dairy Mart,shop,dairy;shop,641001,"Coimbatore Dairy Mart stocks the full dairy range - milk, ghee, paneer, milk powder, yogurt, lassi, curd, buttermilk, cheese, butter, cream, khoa and flavoured milk - across its Coimbatore counters.","பால், நெய், பன்னீர், பால் பொடி, யோகர்ட், லஸ்சி, தயிர், மோர், சீஸ், வெண்ணெய், கிரீம், கோவா மற்றும் சுவையூட்டப்பட்ட பால் என அனைத்து பால் பொருட்களையும் கோயம்புத்தூர் கடைகளில் வழங்கும் நிறுவனம்.","दूध, घी, पनीर, दूध पाउडर, योगर्ट, लस्सी, दही, छाछ, चीज़, मक्खन, क्रीम, खोया और फ्लेवर्ड दूध - पूरी डेयरी रेंज कोयंबटूर के अपने काउंटरों पर रखने वाला व्यवसाय।","Chinnasamy Road, Ukkadam",,,641025,,,641025;641001,milk,Dairy Mart Badam Flavoured Milk,,flavoured-milk,,,,₹30/180ml
